Date,Dow Jones Price,S&P 500 Price,Nasdaq Price
05/13/2015,"18,060.49","2,121.10","4,495.04"
05/12/2015,"18,068.23","2,098.48","4,426.56"
05/11/2015,"18,105.17","2,099.12","4,420.65"
05/08/2015,"18,191.11","2,105.33","4,438.64"
05/07/2015,"17,924.06","2,116.10","4,458.65"
05/06/2015,"17,841.98","2,088.00","4,401.55"
05/05/2015,"17,928.20","2,080.15","4,379.75"
05/04/2015,"18,070.40","2,089.46","4,409.39"
05/01/2015,"18,024.06","2,114.49","4,482.61"
04/30/2015,"17,840.52","2,108.29","4,479.06"
04/29/2015,"18,035.53","2,085.51","4,414.25"
04/28/2015,"18,110.14","2,106.85","4,488.15"
04/27/2015,"18,037.97","2,114.76","4,515.27"
04/24/2015,"18,080.14","2,108.92","4,525.03"
04/23/2015,"18,058.69","2,117.69","4,536.78"
04/22/2015,"18,038.27","2,112.93","4,477.07"
04/21/2015,"17,949.59","2,107.96","4,460.81"
04/20/2015,"18,034.93","2,097.29","4,435.98"
04/17/2015,"17,826.30","2,100.40","4,417.40"
04/16/2015,"18,105.77","2,081.18","4,351.80"
04/15/2015,"18,112.61","2,104.99","4,418.83"
04/14/2015,"18,036.70","2,106.63","4,424.53"
04/13/2015,"17,977.04","2,095.84","4,397.65"
04/10/2015,"18,057.65","2,092.43","4,409.21"
04/09/2015,"17,958.73","2,102.06","4,422.02"
04/08/2015,"17,902.51","2,091.18","4,403.95"
04/07/2015,"17,875.42","2,081.90","4,375.96"
04/06/2015,"17,880.85","2,076.33","4,344.08"
04/02/2015,"17,763.24","2,080.62","4,350.98"
04/01/2015,"17,698.18","2,066.96","4,316.01"
03/31/2015,"17,776.12","2,059.69","4,311.26"
03/30/2015,"17,976.31","2,067.89","4,333.69"
03/27/2015,"17,712.66","2,086.24","4,382.82"
03/26/2015,"17,678.23","2,061.02","4,332.86"
03/25/2015,"17,718.54","2,056.15","4,315.26"
03/24/2015,"18,011.14","2,061.05","4,329.29"
03/23/2015,"18,116.04","2,091.50","4,430.98"
03/20/2015,"18,127.65","2,104.42","4,445.54"
03/19/2015,"17,959.03","2,108.10","4,458.54"
03/18/2015,"18,076.19","2,089.27","4,426.82"
03/17/2015,"17,849.08","2,099.50","4,422.50"
03/16/2015,"17,977.42","2,074.28","4,375.62"
03/13/2015,"17,749.31","2,081.19","4,370.47"
03/12/2015,"17,895.22","2,053.40","4,314.90"
03/11/2015,"17,635.39","2,065.95","4,336.23"
03/10/2015,"17,662.94","2,040.24","4,305.38"
03/09/2015,"17,995.72","2,044.16","4,329.08"
03/06/2015,"17,856.78","2,079.43","4,412.99"
03/05/2015,"18,135.72","2,071.26","4,399.23"
03/04/2015,"18,096.90","2,101.04","4,452.06"
03/03/2015,"18,203.37","2,098.53","4,445.36"
03/02/2015,"18,288.63","2,107.78","4,458.78"
02/27/2015,"18,132.70","2,117.39","4,483.05"
02/26/2015,"18,214.42","2,104.50","4,440.67"
02/25/2015,"18,224.57","2,110.74","4,462.27"
02/24/2015,"18,209.19","2,113.86","4,440.59"
02/23/2015,"18,116.84","2,115.48","4,451.03"
02/20/2015,"18,140.44","2,109.66","4,449.49"
02/19/2015,"17,985.77","2,110.30","4,443.05"
02/18/2015,"18,029.85","2,097.45","4,411.86"
02/17/2015,"18,047.58","2,099.68","4,390.91"
02/13/2015,"18,019.35","2,100.34","4,385.34"
02/12/2015,"17,972.38","2,096.99","4,384.03"
02/11/2015,"17,862.14","2,088.48","4,347.97"
02/10/2015,"17,868.76","2,068.53","4,297.28"
02/09/2015,"17,729.21","2,068.59","4,281.15"
02/06/2015,"17,824.29","2,046.74","4,216.09"
02/05/2015,"17,884.88","2,055.47","4,228.68"
02/04/2015,"17,673.02","2,062.52","4,256.18"
02/03/2015,"17,666.40","2,041.51","4,221.20"
02/02/2015,"17,361.04","2,050.03","4,229.15"
01/30/2015,"17,164.95","2,020.85","4,188.59"
01/29/2015,"17,416.85","1,994.99","4,148.43"
01/28/2015,"17,191.37","2,021.25","4,181.35"
01/27/2015,"17,387.21","2,002.16","4,140.38"
01/26/2015,"17,678.70","2,029.55","4,165.50"
01/23/2015,"17,672.60","2,057.09","4,275.72"
01/22/2015,"17,813.98","2,051.82","4,278.14"
01/21/2015,"17,554.28","2,063.15","4,270.36"
01/20/2015,"17,515.23","2,032.12","4,192.09"
01/16/2015,"17,511.57","2,022.55","4,171.21"
01/15/2015,"17,320.71","2,019.42","4,142.14"
01/14/2015,"17,427.09","1,992.67","4,089.65"
01/13/2015,"17,613.68","2,011.27","4,145.84"
01/12/2015,"17,640.84","2,023.03","4,166.20"
01/09/2015,"17,737.37","2,028.26","4,169.97"
01/08/2015,"17,907.87","2,044.81","4,213.28"
01/07/2015,"17,584.52","2,062.14","4,240.55"
01/06/2015,"17,371.64","2,025.90","4,160.00"
01/05/2015,"17,501.65","2,002.61","4,110.83"
01/02/2015,"17,832.99","2,020.58","4,160.96"
12/31/2014,"17,823.07","2,058.20","4,230.24"
12/30/2014,"17,983.07","2,058.90","4,236.28"
12/29/2014,"18,038.23","2,080.35","4,282.35"
12/26/2014,"18,053.71","2,090.57","4,312.64"
12/24/2014,"18,030.21","2,088.77","4,314.10"
12/23/2014,"18,024.17","2,081.88","4,283.10"
12/22/2014,"17,959.44","2,082.17","4,279.30"
12/19/2014,"17,804.80","2,078.54","4,293.67"
12/18/2014,"17,778.15","2,070.65","4,281.78"
12/17/2014,"17,356.87","2,061.23","4,267.77"
12/16/2014,"17,068.87","2,012.89","4,165.10"
12/15/2014,"17,180.84","1,972.74","4,089.60"
12/12/2014,"17,280.83","1,989.63","4,157.41"
12/11/2014,"17,596.34","2,002.33","4,199.28"
12/10/2014,"17,533.15","2,035.33","4,246.48"
12/09/2014,"17,801.20","2,026.14","4,224.87"
12/08/2014,"17,852.48","2,059.82","4,294.67"
12/05/2014,"17,958.79","2,060.31","4,278.34"
12/04/2014,"17,900.10","2,075.37","4,311.57"
12/03/2014,"17,912.62","2,071.92","4,311.93"
12/02/2014,"17,879.55","2,074.33","4,312.93"
12/01/2014,"17,776.80","2,066.55","4,305.96"
11/28/2014,"17,828.24","2,053.44","4,287.81"
11/26/2014,"17,827.75","2,067.56","4,337.78"
11/25/2014,"17,814.94","2,072.83","4,317.99"
11/24/2014,"17,817.90","2,067.03","4,288.23"
11/21/2014,"17,810.06","2,069.41","4,284.32"
11/20/2014,"17,719.00","2,063.50","4,251.32"
11/19/2014,"17,685.73","2,052.75","4,242.09"
11/18/2014,"17,687.82","2,048.72","4,222.66"
11/17/2014,"17,647.75","2,051.80","4,242.19"
11/14/2014,"17,634.74","2,041.32","4,213.79"
11/13/2014,"17,652.79","2,039.82","4,224.99"
11/12/2014,"17,612.20","2,039.33","4,213.48"
11/11/2014,"17,614.90","2,038.25","4,195.40"
11/10/2014,"17,613.74","2,039.68","4,187.16"
11/07/2014,"17,573.93","2,038.26","4,175.95"
11/06/2014,"17,554.47","2,031.92","4,160.50"
11/05/2014,"17,484.53","2,031.21","4,164.08"
11/04/2014,"17,383.84","2,023.57","4,153.27"
11/03/2014,"17,366.24","2,012.10","4,156.23"
10/31/2014,"17,390.52","2,017.81","4,169.28"
10/30/2014,"17,195.42","2,018.05","4,158.21"
10/29/2014,"16,974.31","1,994.65","4,100.64"
10/28/2014,"17,005.75","1,982.30","4,090.55"
10/27/2014,"16,817.94","1,985.05","4,106.62"
10/24/2014,"16,805.41","1,961.63","4,046.01"
10/23/2014,"16,677.90","1,964.58","4,042.02"
10/22/2014,"16,461.32","1,950.82","4,012.27"
10/21/2014,"16,614.81","1,927.11","3,949.59"
10/20/2014,"16,399.67","1,941.28","3,971.39"
10/17/2014,"16,380.41","1,904.01","3,870.08"
10/16/2014,"16,117.24","1,886.76","3,815.47"
10/15/2014,"16,141.74","1,862.76","3,765.28"
10/14/2014,"16,315.19","1,862.49","3,785.97"
10/13/2014,"16,321.07","1,877.70","3,810.45"
10/10/2014,"16,544.10","1,874.74","3,807.99"
10/09/2014,"16,659.25","1,906.13","3,870.86"
10/08/2014,"16,994.22","1,928.21","3,969.32"
10/07/2014,"16,719.39","1,968.89","4,041.12"
10/06/2014,"16,991.91","1,935.10","3,958.59"
10/03/2014,"17,009.69","1,964.82","4,016.27"
10/02/2014,"16,801.05","1,967.90","4,027.31"
10/01/2014,"16,804.71","1,946.17","3,985.87"
09/30/2014,"17,042.90","1,946.16","3,984.74"
09/29/2014,"17,071.22","1,972.29","4,049.45"
09/26/2014,"17,113.15","1,977.80","4,047.18"
09/25/2014,"16,945.80","1,982.85","4,053.72"
09/24/2014,"17,210.06","1,965.99","4,007.82"
09/23/2014,"17,055.87","1,998.30","4,094.31"
09/22/2014,"17,172.68","1,982.77","4,051.57"
09/19/2014,"17,279.74","1,994.29","4,061.23"
09/18/2014,"17,265.99","2,010.40","4,100.09"
09/17/2014,"17,156.85","2,011.36","4,103.08"
09/16/2014,"17,131.97","2,001.57","4,073.57"
09/15/2014,"17,031.14","1,998.98","4,067.27"
09/12/2014,"16,987.51","1,984.13","4,029.89"
09/11/2014,"17,049.00","1,985.54","4,069.23"
09/10/2014,"17,068.71","1,997.45","4,092.65"
09/09/2014,"17,013.87","1,995.69","4,094.97"
09/08/2014,"17,111.42","1,988.44","4,061.88"
09/05/2014,"17,137.36","2,001.54","4,095.47"
09/04/2014,"17,069.58","2,007.71","4,089.92"
09/03/2014,"17,078.28","1,997.65","4,066.13"
09/02/2014,"17,067.56","2,000.72","4,070.96"
08/29/2014,"17,098.45","2,002.28","4,095.81"
08/28/2014,"17,079.57","2,003.37","4,082.56"
08/27/2014,"17,122.01","1,996.74","4,066.27"
08/26/2014,"17,106.70","2,000.12","4,073.18"
08/25/2014,"17,076.87","2,000.02","4,071.67"
08/22/2014,"17,001.22","1,997.92","4,067.48"
08/21/2014,"17,039.49","1,988.40","4,052.75"
08/20/2014,"16,979.13","1,992.37","4,047.03"
08/19/2014,"16,919.59","1,986.51","4,040.70"
08/18/2014,"16,838.74","1,981.60","4,040.13"
08/15/2014,"16,662.91","1,971.74","4,020.50"
08/14/2014,"16,713.58","1,955.06","3,987.51"
08/13/2014,"16,651.80","1,955.18","3,969.11"
08/12/2014,"16,560.54","1,946.72","3,949.20"
08/11/2014,"16,569.98","1,933.75","3,905.22"
08/08/2014,"16,553.93","1,936.92","3,910.46"
08/07/2014,"16,368.27","1,931.59","3,888.09"
08/06/2014,"16,443.34","1,909.57","3,857.94"
08/05/2014,"16,429.47","1,920.24","3,874.27"
08/04/2014,"16,569.28","1,920.21","3,874.94"
08/01/2014,"16,493.37","1,938.99","3,908.77"
07/31/2014,"16,563.30","1,925.15","3,879.67"
07/30/2014,"16,880.36","1,930.67","3,892.50"
07/29/2014,"16,912.11","1,970.07","3,976.07"
07/28/2014,"16,982.59","1,969.95","3,959.03"
07/25/2014,"16,960.57","1,978.91","3,967.24"
07/24/2014,"17,083.80","1,978.34","3,965.16"
07/23/2014,"17,086.63","1,987.98","3,983.19"
07/22/2014,"17,113.54","1,987.01","3,986.19"
07/21/2014,"17,051.73","1,983.53","3,961.62"
07/18/2014,"17,100.18","1,973.63","3,934.14"
07/17/2014,"16,976.81","1,978.22","3,939.89"
07/16/2014,"17,138.20","1,958.12","3,878.01"
07/15/2014,"17,060.68","1,981.57","3,932.33"
07/14/2014,"17,055.42","1,973.28","3,914.45"
07/11/2014,"16,943.81","1,977.10","3,929.46"
07/10/2014,"16,915.07","1,967.57","3,904.58"
07/09/2014,"16,985.61","1,964.68","3,880.04"
07/08/2014,"16,906.62","1,972.83","3,892.91"
07/07/2014,"17,024.21","1,963.71","3,864.07"
07/03/2014,"17,068.26","1,977.65","3,910.71"
07/02/2014,"16,976.24","1,985.44","3,923.01"
07/01/2014,"16,956.07","1,974.62","3,899.27"
06/30/2014,"16,826.60","1,973.32","3,894.33"
06/27/2014,"16,851.84","1,960.23","3,849.48"
06/26/2014,"16,846.13","1,960.96","3,844.44"
06/25/2014,"16,867.51","1,957.22","3,826.91"
06/24/2014,"16,818.13","1,959.53","3,827.33"
06/23/2014,"16,937.26","1,949.98","3,799.53"
06/20/2014,"16,947.08","1,962.61","3,805.31"
06/19/2014,"16,921.46","1,962.87","3,802.64"
06/18/2014,"16,906.62","1,959.48","3,800.80"
06/17/2014,"16,808.49","1,956.98","3,804.61"
06/16/2014,"16,781.01","1,941.99","3,781.32"
06/13/2014,"16,775.74","1,937.78","3,779.93"
06/12/2014,"16,734.19","1,936.16","3,775.56"
06/11/2014,"16,843.88","1,930.11","3,763.80"
06/10/2014,"16,945.92","1,943.89","3,797.85"
06/09/2014,"16,943.10","1,950.79","3,800.86"
06/06/2014,"16,924.28","1,951.27","3,795.74"
06/05/2014,"16,836.11","1,949.44","3,794.57"
06/04/2014,"16,737.53","1,940.46","3,776.95"
06/03/2014,"16,722.34","1,927.88","3,743.59"
06/02/2014,"16,743.63","1,924.24","3,730.07"
05/30/2014,"16,717.17","1,924.97","3,732.96"
05/29/2014,"16,698.74","1,923.57","3,736.82"
05/28/2014,"16,633.18","1,920.03","3,735.72"
05/27/2014,"16,675.50","1,909.78","3,712.26"
05/23/2014,"16,606.27","1,911.91","3,723.07"
05/22/2014,"16,543.08","1,900.53","3,677.33"
05/21/2014,"16,533.06","1,892.49","3,650.86"
05/20/2014,"16,374.31","1,888.03","3,635.61"
05/19/2014,"16,511.86","1,872.83","3,600.31"
05/16/2014,"16,491.31","1,885.08","3,615.62"
05/15/2014,"16,446.81","1,877.86","3,587.20"
05/14/2014,"16,613.97","1,870.85","3,565.17"
05/13/2014,"16,715.44","1,888.53","3,593.25"
05/12/2014,"16,695.47","1,897.45","3,611.13"
05/09/2014,"16,583.34","1,896.65","3,612.73"
05/08/2014,"16,550.97","1,878.48","3,555.70"
05/07/2014,"16,518.54","1,875.63","3,540.42"
05/06/2014,"16,401.02","1,878.21","3,546.47"
05/05/2014,"16,530.55","1,867.72","3,556.51"
05/02/2014,"16,512.89","1,884.66","3,605.09"
05/01/2014,"16,558.87","1,881.14","3,587.64"
04/30/2014,"16,580.84","1,883.68","3,594.36"
04/29/2014,"16,535.37","1,883.95","3,582.02"
04/28/2014,"16,448.74","1,878.33","3,573.99"
04/25/2014,"16,361.46","1,869.43","3,545.03"
04/24/2014,"16,501.65","1,863.40","3,533.09"
04/23/2014,"16,501.65","1,878.61","3,591.03"
04/22/2014,"16,514.37","1,875.39","3,557.04"
04/21/2014,"16,449.25","1,879.55","3,588.80"
04/17/2014,"16,408.54","1,871.89","3,559.95"
04/16/2014,"16,424.85","1,864.85","3,534.53"
04/15/2014,"16,262.56","1,862.31","3,533.09"
04/14/2014,"16,173.24","1,842.98","3,487.85"
04/11/2014,"16,026.75","1,830.61","3,474.63"
04/10/2014,"16,170.22","1,815.69","3,446.84"
04/09/2014,"16,437.18","1,833.08","3,487.76"
04/08/2014,"16,256.14","1,872.18","3,600.44"
04/07/2014,"16,245.87","1,851.96","3,538.23"
04/04/2014,"16,412.71","1,845.04","3,507.75"
04/03/2014,"16,572.55","1,865.09","3,539.38"
04/02/2014,"16,573.00","1,888.77","3,637.58"
04/01/2014,"16,532.61","1,890.90","3,665.99"
03/31/2014,"16,457.66","1,885.52","3,658.40"
03/28/2014,"16,323.06","1,872.34","3,595.74"
03/27/2014,"16,264.23","1,857.62","3,571.49"
03/26/2014,"16,268.99","1,849.04","3,563.13"
03/25/2014,"16,367.88","1,852.56","3,582.89"
03/24/2014,"16,276.69","1,865.62","3,629.73"
03/21/2014,"16,302.77","1,857.44","3,617.39"
03/20/2014,"16,331.05","1,866.52","3,653.07"
03/19/2014,"16,222.17","1,872.01","3,693.97"
03/18/2014,"16,336.19","1,860.77","3,682.74"
03/17/2014,"16,247.22","1,872.25","3,706.62"
03/14/2014,"16,065.67","1,858.83","3,662.51"
03/13/2014,"16,108.89","1,841.13","3,627.87"
03/12/2014,"16,340.08","1,846.34","3,651.49"
03/11/2014,"16,351.25","1,868.20","3,707.06"
03/10/2014,"16,418.68","1,867.63","3,691.50"
03/07/2014,"16,452.72","1,877.17","3,706.34"
03/06/2014,"16,421.89","1,878.04","3,703.40"
03/05/2014,"16,360.18","1,877.03","3,720.93"
03/04/2014,"16,395.88","1,873.81","3,727.18"
03/03/2014,"16,168.03","1,873.91","3,719.93"
02/28/2014,"16,321.71","1,845.73","3,668.37"
02/27/2014,"16,272.65","1,859.45","3,696.10"
02/26/2014,"16,198.41","1,854.29","3,699.80"
02/25/2014,"16,179.66","1,845.16","3,676.60"
02/24/2014,"16,207.14","1,845.12","3,679.14"
02/21/2014,"16,103.30","1,847.61","3,685.81"
02/20/2014,"16,133.23","1,836.25","3,662.60"
02/19/2014,"16,040.56","1,839.78","3,671.93"
02/18/2014,"16,130.40","1,828.75","3,652.84"
02/14/2014,"16,154.39","1,840.76","3,679.43"
02/13/2014,"16,027.59","1,838.63","3,663.88"
02/12/2014,"15,963.94","1,829.83","3,659.56"
02/11/2014,"15,994.77","1,819.26","3,627.36"
02/10/2014,"15,801.79","1,819.75","3,621.72"
02/07/2014,"15,794.08","1,799.84","3,582.11"
02/06/2014,"15,628.53","1,797.02","3,561.91"
02/05/2014,"15,440.23","1,773.43","3,497.59"
02/04/2014,"15,445.24","1,751.64","3,454.89"
02/03/2014,"15,372.80","1,755.20","3,470.20"
01/31/2014,"15,698.85","1,741.89","3,440.50"
01/30/2014,"15,848.61","1,782.59","3,521.92"
01/29/2014,"15,738.79","1,794.19","3,532.41"
01/28/2014,"15,928.56","1,774.20","3,467.82"
01/27/2014,"15,837.88","1,792.50","3,505.72"
01/24/2014,"15,879.11","1,781.56","3,509.02"
01/23/2014,"16,197.35","1,790.29","3,541.48"
01/22/2014,"16,373.34","1,828.46","3,613.76"
01/21/2014,"16,414.44","1,844.86","3,627.72"
01/17/2014,"16,458.56","1,843.80","3,617.70"
01/16/2014,"16,417.01","1,838.70","3,591.25"
01/15/2014,"16,481.94","1,845.89","3,611.29"
01/14/2014,"16,373.86","1,848.38","3,609.84"
01/13/2014,"16,257.94","1,838.88","3,580.65"
01/10/2014,"16,437.05","1,819.20","3,512.80"
01/09/2014,"16,444.76","1,842.37","3,565.08"
01/08/2014,"16,462.74","1,838.13","3,552.57"
01/07/2014,"16,530.94","1,837.49","3,567.54"
01/06/2014,"16,425.10","1,837.88","3,557.85"
01/03/2014,"16,469.99","1,826.77","3,526.96"
01/02/2014,"16,441.35","1,831.37","3,538.73"
12/31/2013,"16,576.66","1,831.98","3,563.57"
12/30/2013,"16,504.29","1,848.36","3,592.00"
12/27/2013,"16,478.41","1,841.07","3,570.08"
12/26/2013,"16,479.88","1,841.40","3,574.02"
12/24/2013,"16,357.55","1,842.02","3,584.58"
12/23/2013,"16,294.61","1,833.32","3,572.80"
12/20/2013,"16,221.14","1,827.99","3,569.40"
12/19/2013,"16,179.08","1,818.32","3,531.19"
12/18/2013,"16,167.97","1,809.60","3,498.63"
12/17/2013,"15,875.26","1,810.65","3,509.63"
12/16/2013,"15,884.57","1,781.00","3,469.32"
12/13/2013,"15,755.36","1,786.54","3,475.79"
12/12/2013,"15,739.43","1,775.32","3,456.40"
12/11/2013,"15,843.53","1,775.50","3,460.29"
12/10/2013,"15,973.13","1,782.22","3,468.99"
12/09/2013,"16,025.53","1,802.62","3,514.20"
12/06/2013,"16,020.20","1,808.37","3,516.17"
12/05/2013,"15,821.51","1,805.09","3,504.26"
12/04/2013,"15,889.77","1,785.03","3,477.73"
12/03/2013,"15,914.62","1,792.81","3,483.01"
12/02/2013,"16,008.77","1,795.15","3,479.34"
11/29/2013,"16,086.41","1,800.90","3,481.15"
11/27/2013,"16,097.33","1,805.81","3,487.82"
11/26/2013,"16,072.80","1,807.23","3,470.48"
11/25/2013,"16,072.54","1,802.75","3,445.76"
11/22/2013,"16,064.77","1,802.48","3,427.49"
11/21/2013,"16,009.99","1,804.76","3,422.02"
11/20/2013,"15,900.82","1,795.85","3,402.74"
11/19/2013,"15,967.03","1,781.37","3,367.17"
11/18/2013,"15,976.02","1,787.87","3,378.13"
11/15/2013,"15,961.70","1,791.53","3,388.87"
11/14/2013,"15,876.22","1,798.18","3,422.58"
11/13/2013,"15,821.63","1,790.62","3,415.14"
11/12/2013,"15,750.67","1,782.00","3,405.56"
11/11/2013,"15,783.10","1,767.69","3,365.22"
11/08/2013,"15,761.78","1,771.89","3,362.97"
11/07/2013,"15,593.98","1,770.61","3,366.84"
11/06/2013,"15,746.88","1,747.15","3,321.41"
11/05/2013,"15,618.22","1,770.49","3,385.38"
11/04/2013,"15,639.12","1,762.97","3,388.82"
11/01/2013,"15,615.55","1,767.93","3,384.75"
10/31/2013,"15,545.75","1,761.64","3,379.76"
10/30/2013,"15,618.76","1,756.54","3,377.73"
10/29/2013,"15,680.35","1,763.31","3,385.38"
10/28/2013,"15,568.93","1,771.95","3,391.75"
10/25/2013,"15,570.28","1,762.11","3,382.68"
10/24/2013,"15,509.21","1,759.77","3,383.83"
10/23/2013,"15,413.33","1,752.07","3,362.38"
10/22/2013,"15,467.66","1,746.38","3,346.05"
10/21/2013,"15,392.20","1,754.67","3,366.93"
10/18/2013,"15,399.65","1,744.66","3,361.18"
10/17/2013,"15,371.65","1,744.50","3,353.88"
10/16/2013,"15,373.83","1,733.15","3,301.28"
10/15/2013,"15,168.01","1,721.54","3,281.67"
10/14/2013,"15,301.26","1,698.06","3,244.66"
10/11/2013,"15,237.11","1,710.14","3,256.02"
10/10/2013,"15,126.07","1,703.20","3,233.83"
10/09/2013,"14,802.98","1,692.56","3,210.84"
10/08/2013,"14,776.53","1,656.40","3,142.53"
10/07/2013,"14,936.24","1,655.45","3,153.87"
10/04/2013,"15,072.58","1,676.12","3,215.69"
10/03/2013,"14,996.48","1,690.50","3,242.57"
10/02/2013,"15,133.14","1,678.66","3,213.83"
10/01/2013,"15,191.70","1,693.87","3,253.26"
09/30/2013,"15,129.67","1,695.00","3,253.05"
09/27/2013,"15,258.24","1,681.55","3,218.20"
09/26/2013,"15,328.30","1,691.75","3,230.30"
09/25/2013,"15,273.26","1,698.67","3,234.04"
09/24/2013,"15,334.59","1,692.77","3,208.55"
09/23/2013,"15,401.38","1,697.42","3,218.66"
09/20/2013,"15,451.09","1,701.84","3,219.34"
09/19/2013,"15,636.55","1,709.91","3,224.73"
09/18/2013,"15,676.94","1,722.34","3,237.61"
09/17/2013,"15,529.73","1,725.52","3,231.31"
09/16/2013,"15,494.78","1,704.76","3,190.83"
09/13/2013,"15,376.06","1,697.60","3,168.69"
09/12/2013,"15,300.64","1,687.99","3,178.28"
09/11/2013,"15,326.60","1,683.42","3,175.57"
09/10/2013,"15,191.06","1,689.13","3,179.86"
09/09/2013,"15,063.12","1,683.99","3,185.07"
09/06/2013,"14,922.50","1,671.71","3,169.93"
09/05/2013,"14,937.48","1,655.17","3,133.38"
09/04/2013,"14,930.87","1,655.08","3,129.94"
09/03/2013,"14,833.96","1,653.08","3,124.54"
08/30/2013,"14,810.31","1,639.77","3,091.76"
08/29/2013,"14,840.95","1,632.97","3,073.81"
08/28/2013,"14,824.51","1,638.17","3,093.36"
08/27/2013,"14,776.13","1,634.96","3,072.17"
08/26/2013,"14,946.46","1,630.48","3,059.58"
08/23/2013,"15,010.51","1,656.78","3,122.67"
08/22/2013,"14,963.74","1,663.50","3,124.27"
08/21/2013,"14,897.55","1,656.96","3,101.82"
08/20/2013,"15,002.99","1,642.80","3,071.47"
08/19/2013,"15,010.74","1,652.35","3,082.17"
08/16/2013,"15,081.47","1,646.06","3,069.76"
08/15/2013,"15,112.19","1,655.83","3,073.91"
08/14/2013,"15,337.66","1,661.32","3,076.23"
08/13/2013,"15,451.01","1,685.39","3,129.45"
08/12/2013,"15,419.68","1,694.16","3,141.06"
08/09/2013,"15,425.51","1,689.47","3,125.93"
08/08/2013,"15,498.32","1,691.42","3,118.57"
08/07/2013,"15,470.67","1,697.48","3,130.12"
08/06/2013,"15,518.74","1,690.91","3,118.69"
08/05/2013,"15,612.13","1,697.37","3,122.20"
08/02/2013,"15,658.36","1,707.14","3,143.19"
08/01/2013,"15,628.02","1,709.67","3,143.52"
07/31/2013,"15,499.54","1,706.87","3,126.30"
07/30/2013,"15,520.59","1,685.73","3,090.19"
07/29/2013,"15,521.97","1,685.96","3,085.33"
07/26/2013,"15,558.83","1,685.33","3,068.95"
07/25/2013,"15,555.61","1,691.65","3,076.23"
07/24/2013,"15,542.24","1,690.25","3,061.67"
07/23/2013,"15,567.74","1,685.94","3,041.16"
07/22/2013,"15,545.55","1,692.39","3,031.40"
07/19/2013,"15,543.74","1,695.53","3,055.23"
07/18/2013,"15,548.54","1,692.09","3,044.93"
07/17/2013,"15,470.52","1,689.37","3,077.82"
07/16/2013,"15,451.85","1,680.91","3,085.28"
07/15/2013,"15,484.26","1,676.26","3,077.47"
